Customer_ID,Age,Income,Expenses,Credit_Score,Loan_Amount,Loan_Type,Savings,EMI,EMI_Ratio,Salary_Delay_Days,Late_Payments,Credit_Utilization,Employment_Type,Transaction_Frequency,Existing_Loans,Account_Balance,Risk
CUST100229,28,18000,13148,693,3915611,Home Loan,56947,99975,1.4,1,0,0.534,Self-Employed,21,3,21193,High
CUST100230,41,36837,16165,654,2054918,Home Loan,129344,42485,1.153,1,2,0.094,Salaried,11,1,43329,Medium
CUST100231,58,28599,13017,507,201325,Credit Card,16875,4007,0.14,4,1,0.803,Salaried,7,0,6063,Medium
CUST100232,21,60666,26329,641,848622,Auto Loan,99042,22230,0.366,3,2,0.464,Salaried,40,1,54509,Low
CUST100233,54,84785,37333,615,482897,Personal Loan,363025,14124,0.167,3,0,0.01,Business Owner,24,4,90902,Low
CUST100234,42,57229,43436,701,468611,Personal Loan,64217,9746,0.17,0,0,0.463,Self-Employed,34,4,26521,Low
CUST100235,52,52747,27211,733,3968654,Home Loan,210667,110491,1.4,0,0,0.333,Self-Employed,17,4,36256,Medium
CUST100236,50,22505,12026,708,3075539,Home Loan,80610,84275,1.4,1,0,0.24,Self-Employed,44,1,19781,Medium
CUST100237,40,52354,34471,787,436922,Personal Loan,105445,10816,0.207,0,0,0.752,Salaried,26,4,36450,Low
CUST100238,34,53275,16894,632,208316,Credit Card,215598,5986,0.112,2,2,0.629,Salaried,10,4,94821,Low
CUST100239,48,70287,39176,628,424325,Personal Loan,294561,11166,0.159,5,2,0.453,Salaried,52,0,162713,Low
CUST100240,27,140547,55718,768,160636,Credit Card,557616,5020,0.036,0,0,0.41,Business Owner,20,1,243714,Low
CUST100241,46,18739,9534,694,811946,Education Loan,39913,23296,1.243,1,0,0.485,Salaried,45,4,17128,High
CUST100242,25,33698,15767,659,2611211,Home Loan,95990,79413,1.4,2,2,0.168,Salaried,42,0,27378,High
CUST100243,49,28738,13239,837,994433,Education Loan,49559,22931,0.798,1,0,0.873,Salaried,17,1,8933,Low
CUST100244,48,43375,25226,729,143976,Personal Loan,44234,4226,0.097,2,0,0.422,Salaried,18,4,19486,Low
CUST100245,24,44415,25804,664,860235,Auto Loan,182477,27431,0.618,2,1,0.783,Self-Employed,21,0,46633,Medium
CUST100246,54,36122,18755,622,557645,Education Loan,159826,11314,0.313,1,1,0.333,Salaried,53,3,84884,Low
CUST100247,39,63731,38359,793,116353,Credit Card,46801,2927,0.046,0,0,0.506,Salaried,28,3,24521,Low
CUST100248,55,33007,14140,698,387387,Personal Loan,107304,11650,0.353,1,1,0.222,Business Owner,45,1,9995,Low
CUST100249,22,25122,16214,682,212129,Personal Loan,107949,4996,0.199,3,0,0.01,Salaried,13,0,7679,Low
CUST100250,28,25314,13192,737,613612,Personal Loan,74212,15411,0.609,0,0,0.571,Salaried,8,0,22516,Low
CUST100251,42,34127,16459,755,342396,Education Loan,23492,9747,0.286,0,0,0.435,Salaried,19,4,4073,Low
CUST100252,29,31171,13676,727,233470,Personal Loan,17445,6898,0.221,2,0,0.32,Business Owner,14,1,3170,Low
CUST100253,35,39267,20270,755,538909,Auto Loan,98812,11206,0.285,0,0,0.01,Salaried,21,4,27258,Low
CUST100254,50,50294,40833,718,3422318,Home Loan,214241,80341,1.4,0,0,0.337,Business Owner,19,2,102794,Medium
CUST100255,27,23946,12958,727,4336289,Home Loan,38684,102003,1.4,0,0,0.465,Contract/Freelance,14,2,5451,High
CUST100256,50,65415,25498,618,3789128,Home Loan,124374,76311,1.167,0,1,0.294,Self-Employed,57,3,71345,High
CUST100257,25,39074,26517,834,4849026,Home Loan,143948,93470,1.4,0,0,0.424,Salaried,19,2,55171,Medium
CUST100258,28,71218,34465,575,603888,Auto Loan,263980,17166,0.241,5,2,0.402,Self-Employed,5,4,124329,Low
CUST100259,46,36762,21680,706,3937768,Home Loan,157141,117849,1.4,1,0,0.213,Salaried,27,4,21523,Medium
CUST100260,55,39700,18469,566,2860039,Home Loan,153031,89596,1.4,1,2,0.497,Salaried,47,3,20278,High
CUST100261,28,31156,22722,672,917852,Auto Loan,89595,28810,0.925,0,0,0.061,Salaried,51,3,20069,Low
CUST100262,34,40008,18695,631,4441723,Home Loan,170235,141805,1.4,1,0,0.57,Salaried,24,3,92290,Medium
CUST100263,61,55299,41236,692,61156,Credit Card,163556,1172,0.021,3,1,0.456,Salaried,42,0,83462,Low
CUST100264,64,33353,13445,709,1442325,Auto Loan,96934,33974,1.019,1,0,0.536,Salaried,11,1,19028,Medium
CUST100265,46,50680,25796,599,806790,Auto Loan,28483,15450,0.305,5,1,0.704,Salaried,7,2,7945,Medium
CUST100266,40,27841,20769,677,153188,Personal Loan,64642,4211,0.151,1,0,0.403,Salaried,45,0,21001,Low
CUST100267,36,62124,35631,798,265126,Personal Loan,41735,8382,0.135,0,0,0.01,Self-Employed,32,2,9538,Low
CUST100268,47,26279,22810,568,155371,Credit Card,107615,2876,0.109,3,4,0.475,Contract/Freelance,4,3,61618,Low
CUST100269,47,58880,30165,607,113614,Credit Card,31906,2882,0.049,2,1,0.289,Salaried,17,4,13517,Low
CUST100270,33,45376,26590,753,99133,Personal Loan,78410,2524,0.056,1,0,0.658,Self-Employed,25,3,22519,Low
CUST100271,22,79573,64989,687,3308415,Home Loan,356508,67114,0.843,4,1,0.375,Salaried,4,4,19358,Medium
CUST100272,27,23877,8072,693,2391640,Home Loan,87874,70957,1.4,1,0,0.589,Salaried,21,3,7190,Medium
CUST100273,63,20655,6624,767,1043714,Auto Loan,72926,24555,1.189,0,0,0.663,Salaried,35,2,25626,Medium
CUST100274,39,30415,13341,613,219123,Personal Loan,101937,5234,0.172,1,1,0.357,Salaried,6,3,47455,Low
CUST100275,42,21524,14289,636,1164498,Education Loan,15174,36644,1.4,3,1,0.49,Salaried,15,0,5904,High
CUST100276,41,21542,6993,625,412920,Personal Loan,35605,8863,0.411,2,1,0.49,Salaried,35,4,17669,Medium
CUST100277,55,53088,33636,650,694771,Education Loan,196097,16255,0.306,2,1,0.864,Salaried,40,3,93281,Low
CUST100278,23,40059,24986,794,426333,Personal Loan,163529,12271,0.306,0,0,0.628,Salaried,41,3,80431,Low
CUST100279,24,32343,26910,535,1159906,Home Loan,61459,28673,0.887,6,2,0.352,Salaried,18,2,23663,High
CUST100280,33,33721,23482,578,289123,Personal Loan,51852,7647,0.227,4,1,0.405,Salaried,11,3,27193,Medium
CUST100281,42,30676,18435,564,568420,Personal Loan,44283,14034,0.457,5,4,0.44,Salaried,17,2,10428,Medium
CUST100282,50,84345,62439,799,577170,Education Loan,227078,12678,0.15,0,0,0.254,Salaried,35,4,30577,Low
CUST100283,42,28826,18029,628,3129635,Home Loan,48023,63463,1.4,3,2,0.424,Salaried,37,4,23545,High
CUST100284,40,22138,10750,652,292854,Personal Loan,12958,8757,0.396,2,0,0.37,Salaried,57,0,2773,Medium
CUST100285,62,57424,22381,543,983176,Education Loan,118466,21485,0.374,3,3,0.545,Salaried,37,4,20912,Medium
CUST100286,28,36421,17128,658,320032,Personal Loan,98881,10229,0.281,1,0,0.441,Salaried,47,3,35214,Low
CUST100287,46,85385,46483,754,196650,Personal Loan,259312,3567,0.042,1,0,0.608,Contract/Freelance,51,2,93067,Low
CUST100288,44,31673,18196,702,665905,Personal Loan,59286,20208,0.638,1,0,0.295,Salaried,28,2,5419,Low
CUST100289,41,58729,14745,671,1659974,Home Loan,103103,51896,0.884,0,3,0.152,Salaried,15,4,40559,Medium
CUST100290,56,65316,33916,547,627846,Education Loan,106825,11817,0.181,1,2,0.447,Salaried,15,2,18727,Low
CUST100291,32,26981,14948,652,246880,Personal Loan,80762,6613,0.245,1,1,0.355,Contract/Freelance,59,1,9957,Low
CUST100292,62,31603,19804,692,113166,Credit Card,51655,3277,0.104,1,0,0.704,Self-Employed,19,3,29991,Low
CUST100293,35,61631,47934,596,220171,Personal Loan,256842,5860,0.095,3,1,0.655,Self-Employed,24,0,54040,Low
CUST100294,44,44187,25451,736,283851,Personal Loan,71881,8607,0.195,0,0,0.643,Contract/Freelance,24,1,19865,Low
CUST100295,43,21274,8992,755,201662,Credit Card,77942,4004,0.188,0,0,0.573,Salaried,58,3,10035,Low
CUST100296,58,20531,6066,635,50146,Credit Card,36523,1569,0.076,2,2,0.122,Contract/Freelance,11,2,20843,Low
CUST100297,40,18000,11631,742,1225090,Auto Loan,54701,31494,1.4,0,0,0.252,Salaried,12,2,3204,High
CUST100298,33,57713,24720,671,483329,Personal Loan,190226,11030,0.191,1,0,0.183,Self-Employed,39,0,10493,Low
CUST100299,21,35674,23950,778,412360,Personal Loan,42719,10454,0.293,0,0,0.682,Salaried,57,3,11669,Low
CUST100300,37,37311,27821,853,156624,Credit Card,75363,3563,0.095,0,0,0.551,Salaried,39,1,8782,Low
CUST100301,57,18000,6009,587,932300,Auto Loan,18186,22726,1.263,2,3,0.58,Contract/Freelance,57,0,2856,High
CUST100302,21,24486,15366,745,4794222,Home Loan,62259,96798,1.4,0,0,0.301,Salaried,32,1,12962,High
CUST100303,60,27513,20111,791,136141,Personal Loan,113840,4060,0.148,0,0,0.318,Contract/Freelance,20,2,35066,Low
CUST100304,44,29657,20542,597,188183,Credit Card,85559,4414,0.149,3,1,0.347,Salaried,13,0,46158,Low
CUST100305,27,46553,11941,631,258594,Personal Loan,153934,6345,0.136,3,0,0.596,Self-Employed,15,3,43443,Low
CUST100306,34,44358,19096,630,1095660,Auto Loan,72402,33674,0.759,2,4,0.499,Contract/Freelance,50,3,35046,Medium
CUST100307,45,111449,41322,669,667454,Auto Loan,264458,20490,0.184,2,1,0.579,Salaried,37,2,152953,Low
CUST100308,34,33809,21073,650,436592,Personal Loan,117084,12676,0.375,4,1,0.542,Contract/Freelance,51,2,60205,Low
CUST100309,25,72929,44331,663,1465696,Home Loan,74767,26998,0.37,2,1,0.607,Self-Employed,11,1,38822,Medium
CUST100310,50,30389,7597,751,346459,Auto Loan,29989,10633,0.35,0,0,0.493,Self-Employed,16,2,14679,Low
CUST100311,50,18888,9593,519,816364,Auto Loan,26400,16852,0.892,3,3,0.752,Salaried,20,2,2984,High
CUST100312,26,34251,22678,597,976583,Education Loan,49568,23571,0.688,8,0,0.635,Salaried,44,2,7137,Medium
CUST100313,33,21511,12277,737,1009545,Auto Loan,93564,30934,1.4,0,0,0.316,Self-Employed,59,2,18792,Medium
CUST100314,31,40401,23048,727,414817,Personal Loan,45832,8019,0.198,1,1,0.503,Salaried,41,1,19301,Medium
CUST100315,50,28249,14093,590,4163417,Home Loan,26007,82700,1.4,5,1,0.562,Salaried,46,2,7294,High
CUST100316,53,18000,7231,728,731900,Auto Loan,18913,19077,1.06,1,0,0.38,Salaried,51,1,6173,Medium
CUST100317,52,118340,64804,793,3884039,Home Loan,155220,95345,0.806,1,0,0.397,Business Owner,48,2,77144,Medium
CUST100318,62,31511,17561,676,119567,Credit Card,62230,2805,0.089,1,0,0.631,Salaried,20,3,4240,Low
CUST100319,54,21129,13441,594,311533,Personal Loan,27227,9139,0.433,5,3,0.601,Self-Employed,52,2,14325,Medium
CUST100320,35,51106,33092,754,326743,Personal Loan,43501,9974,0.195,0,0,0.568,Contract/Freelance,55,1,15677,Medium
CUST100321,25,28915,16251,826,283173,Personal Loan,30259,9028,0.312,0,0,0.407,Salaried,42,1,11357,Low
CUST100322,48,65550,46100,605,146532,Credit Card,239826,2890,0.044,2,1,0.704,Salaried,12,4,48987,Low
CUST100323,61,31738,15790,683,774269,Auto Loan,81894,21267,0.67,1,0,0.584,Self-Employed,44,0,11520,Low
CUST100324,63,31464,10944,773,639470,Auto Loan,109606,19311,0.614,0,0,0.255,Salaried,32,4,39962,Low
CUST100325,31,51559,31801,690,3042526,Home Loan,62221,65010,1.261,0,0,0.376,Self-Employed,45,0,31934,High
CUST100326,31,57657,32731,531,685323,Education Loan,99210,16942,0.294,4,4,0.393,Self-Employed,6,3,46197,Medium
CUST100327,22,62388,38654,718,92257,Credit Card,276330,1670,0.027,1,0,0.227,Self-Employed,25,2,135355,Low
CUST100328,27,38546,14377,597,3667551,Home Loan,32482,72928,1.4,3,2,0.984,Salaried,33,3,7652,High
CUST100329,45,56005,44844,572,124082,Credit Card,126273,2452,0.044,4,2,0.819,Self-Employed,9,4,49982,Medium
CUST100330,45,61750,40105,533,695091,Education Loan,103930,19397,0.314,9,0,0.753,Self-Employed,32,4,37513,Medium
CUST100331,37,43926,22388,781,2454867,Home Loan,23252,65573,1.4,0,0,0.481,Salaried,38,3,2298,High
CUST100332,34,41403,17349,609,4376555,Home Loan,112194,81149,1.4,1,2,0.396,Self-Employed,36,2,38870,High
CUST100333,57,28275,19815,708,1134444,Auto Loan,76343,29881,1.057,0,1,0.229,Business Owner,48,2,3885,Medium
CUST100334,41,57811,22879,729,2024685,Home Loan,103010,38376,0.664,0,0,0.376,Self-Employed,27,3,46820,Medium
CUST100335,56,40904,35447,694,177562,Credit Card,97721,3699,0.09,2,2,0.308,Salaried,17,3,52664,Low
CUST100336,63,33319,15465,705,1280266,Auto Loan,68897,39201,1.177,1,1,0.558,Salaried,12,2,37083,Medium
CUST100337,34,71324,56408,712,233848,Personal Loan,168098,5674,0.08,1,0,0.453,Salaried,14,4,38349,Low
CUST100338,29,21109,11065,692,2226771,Home Loan,82160,64440,1.4,2,0,0.593,Salaried,23,1,31699,Medium
CUST100339,62,84105,64871,615,1068680,Auto Loan,282247,23939,0.285,2,2,0.534,Salaried,57,4,129938,Low
CUST100340,48,33774,15101,608,189871,Personal Loan,54747,3712,0.11,2,1,0.19,Contract/Freelance,46,3,22021,Low
CUST100341,33,46299,25587,671,2329186,Home Loan,67512,70888,1.4,1,1,0.422,Salaried,11,4,3885,High
CUST100342,48,45358,30057,669,225704,Personal Loan,154257,4580,0.101,1,2,0.524,Business Owner,38,1,52231,Low
CUST100343,43,18955,12182,716,189243,Credit Card,26500,4333,0.229,0,0,0.472,Salaried,34,0,8830,Low
CUST100344,60,37691,26538,774,265177,Personal Loan,155677,7377,0.196,0,0,0.3,Salaried,16,1,77093,Low
CUST100345,32,46660,22479,709,315136,Personal Loan,178767,8283,0.178,0,0,0.339,Salaried,45,3,87992,Low
CUST100346,64,54410,30572,611,110713,Credit Card,82163,3431,0.063,3,0,0.373,Salaried,4,4,33880,Low
CUST100347,62,49562,35921,495,490693,Personal Loan,183677,15617,0.315,3,2,0.269,Business Owner,9,3,24848,Low
CUST100348,28,18000,8123,615,594332,Auto Loan,22777,11918,0.662,2,3,0.485,Contract/Freelance,39,1,8148,Medium
CUST100349,28,27075,17061,566,1623488,Home Loan,16230,34373,1.27,4,2,0.663,Business Owner,35,0,8721,High
CUST100350,44,101054,52479,618,74043,Credit Card,439027,1995,0.02,3,1,0.402,Salaried,37,2,61290,Low
CUST100351,22,33139,19182,701,434973,Personal Loan,117491,8723,0.263,1,0,0.209,Business Owner,42,1,61281,Low
CUST100352,34,76280,42857,687,443818,Personal Loan,187351,11358,0.149,1,1,0.621,Salaried,54,1,17904,Low
CUST100353,40,22407,9851,838,502948,Personal Loan,86779,11678,0.521,0,0,0.645,Contract/Freelance,6,0,50314,Low
CUST100354,63,36971,18985,721,363129,Education Loan,29698,11051,0.299,0,1,0.34,Salaried,48,2,17248,Low
CUST100355,64,53175,30325,842,137861,Credit Card,183918,4253,0.08,0,0,0.231,Salaried,27,1,108732,Low
CUST100356,27,27748,14862,741,647344,Personal Loan,120019,13998,0.504,0,0,0.38,Salaried,18,0,28489,Low
CUST100357,60,82166,63283,772,312966,Personal Loan,310124,6053,0.074,0,0,0.451,Salaried,30,2,161094,Low
CUST100358,25,41526,28711,649,280982,Personal Loan,92466,8956,0.216,2,2,0.386,Salaried,34,0,22085,Low
CUST100359,53,41976,24791,589,347426,Personal Loan,79135,6983,0.166,2,2,0.225,Contract/Freelance,35,0,8350,Low
CUST100360,58,48035,21287,642,414919,Personal Loan,195486,8476,0.176,5,3,0.645,Business Owner,19,3,56133,Low
CUST100361,60,45886,19944,679,176945,Credit Card,76447,3810,0.083,1,0,0.491,Contract/Freelance,6,2,37548,Low
CUST100362,30,81671,67487,627,274732,Personal Loan,347085,6256,0.077,1,0,0.761,Salaried,41,0,22019,Low
CUST100363,60,41616,17005,595,119286,Credit Card,74051,2394,0.058,3,1,0.511,Self-Employed,54,0,21665,Low
CUST100364,26,87411,49469,715,313684,Personal Loan,87416,7061,0.081,0,0,0.688,Salaried,54,0,33356,Low
CUST100365,43,30479,18304,595,111670,Credit Card,43998,2044,0.067,6,1,0.463,Salaried,52,4,21936,Medium
CUST100366,41,56604,28665,550,1817065,Home Loan,145921,53083,0.938,6,0,0.425,Salaried,16,2,27312,Medium
CUST100367,34,50016,20491,585,571474,Personal Loan,51238,12395,0.248,3,1,0.42,Salaried,51,0,5654,Low
CUST100368,21,27295,12013,660,128636,Credit Card,55131,3788,0.139,2,1,0.788,Self-Employed,40,1,8903,Medium
CUST100369,54,44188,20923,596,307095,Personal Loan,182206,8309,0.188,4,1,0.469,Salaried,33,2,70465,Low
CUST100370,35,40268,18148,661,133248,Credit Card,35257,3295,0.082,1,0,0.744,Salaried,20,0,13748,Medium
CUST100371,50,30073,22130,731,145773,Credit Card,88961,4608,0.153,0,0,0.33,Self-Employed,48,1,22060,Low
CUST100372,39,47151,25873,729,748908,Education Loan,99727,17534,0.372,0,1,0.165,Salaried,10,2,33364,Low
CUST100373,37,36436,17368,624,125577,Credit Card,112581,2574,0.071,2,5,0.61,Contract/Freelance,48,2,28725,Low
CUST100374,59,38845,21946,569,489571,Personal Loan,95498,12770,0.329,5,1,0.405,Salaried,54,4,9541,Low
CUST100375,25,52536,33808,631,3869554,Home Loan,210502,77244,1.4,3,2,0.534,Business Owner,57,1,20943,High
CUST100376,53,42396,21272,736,793208,Auto Loan,89455,17352,0.409,0,0,0.446,Self-Employed,53,0,29479,Low
CUST100377,53,37416,25304,756,2453817,Home Loan,94801,75353,1.4,0,0,0.434,Self-Employed,49,4,53213,Medium
CUST100378,37,47016,17492,710,1172766,Auto Loan,47982,35758,0.761,0,0,0.723,Self-Employed,46,4,13946,High
CUST100379,32,40552,28953,782,330150,Personal Loan,99808,8095,0.2,0,0,0.445,Business Owner,10,3,33634,Low
CUST100380,21,145929,80078,827,480282,Auto Loan,139935,11861,0.081,0,0,0.422,Self-Employed,22,4,69232,Low
CUST100381,62,21286,11564,639,4343592,Home Loan,60293,112651,1.4,3,2,0.41,Salaried,11,0,21089,High
CUST100382,62,30849,13974,806,261025,Personal Loan,68163,5006,0.162,0,0,0.497,Salaried,24,2,5451,Low
CUST100383,31,35162,13295,658,847584,Education Loan,127761,18261,0.519,3,0,0.542,Self-Employed,32,4,32816,Low
CUST100384,22,100531,31835,767,20000,Credit Card,218545,522,0.02,0,0,0.328,Salaried,53,0,13603,Low
CUST100385,26,22158,9821,740,2787098,Home Loan,66970,62699,1.4,0,0,0.576,Salaried,43,2,37222,High
CUST100386,23,48614,30737,512,492096,Personal Loan,35778,10328,0.212,3,2,0.522,Salaried,49,0,21069,Medium
CUST100387,57,44881,18645,598,150269,Credit Card,149906,4067,0.091,2,2,0.606,Salaried,50,0,25922,Low
CUST100388,60,46636,15540,576,423272,Personal Loan,201922,10975,0.235,2,4,0.277,Salaried,49,3,70598,Low
CUST100389,27,77008,32554,529,581676,Auto Loan,176434,13134,0.171,4,1,0.712,Self-Employed,4,2,16212,Low
CUST100390,53,93641,46457,755,168255,Credit Card,50510,5237,0.056,0,0,0.271,Business Owner,57,2,8666,Low
CUST100391,28,44231,22188,856,350460,Personal Loan,128915,10124,0.229,0,0,0.522,Business Owner,28,0,12657,Low
CUST100392,37,43796,23298,658,379808,Personal Loan,47331,10006,0.228,6,2,0.692,Salaried,18,1,2469,Medium
CUST100393,47,18000,12502,753,599812,Personal Loan,42694,12556,0.698,0,0,0.474,Salaried,27,2,17473,Low
CUST100394,52,46162,33463,806,4661140,Home Loan,29074,126193,1.4,0,0,0.607,Self-Employed,34,2,8430,High
CUST100395,59,28077,23325,698,1085618,Auto Loan,63770,29994,1.068,2,0,0.241,Salaried,42,1,27575,Medium
CUST100396,22,40597,13093,678,448566,Personal Loan,162305,11724,0.289,0,1,0.433,Self-Employed,27,4,94677,Low
CUST100397,29,18799,8087,659,443167,Education Loan,19580,11935,0.635,1,1,0.344,Salaried,35,0,10626,Medium
CUST100398,33,40932,26515,726,125260,Credit Card,102056,2539,0.062,1,0,0.297,Contract/Freelance,27,2,7127,Low
CUST100399,34,18705,9099,754,162259,Personal Loan,28347,3682,0.197,0,0,0.116,Salaried,48,3,7793,Low
CUST100400,64,57921,38837,719,472298,Auto Loan,89437,14391,0.248,0,0,0.435,Business Owner,9,2,50490,Low
CUST100401,55,25422,14719,716,2207082,Home Loan,78127,43964,1.4,1,0,0.592,Self-Employed,43,1,45259,Medium
CUST100402,35,27383,21115,676,3167380,Home Loan,95652,83162,1.4,0,0,0.677,Salaried,35,2,42850,Medium
CUST100403,63,74231,51663,545,485560,Auto Loan,296415,14842,0.2,1,3,0.346,Self-Employed,30,3,56079,Low
CUST100404,42,52290,36527,756,345202,Personal Loan,84343,6282,0.12,0,0,0.314,Salaried,25,2,24196,Low
CUST100405,43,90876,44742,571,331131,Personal Loan,71165,10444,0.115,4,3,0.386,Business Owner,17,4,14603,Medium
CUST100406,40,89071,47774,733,211057,Personal Loan,202114,6409,0.072,0,0,0.266,Self-Employed,18,3,38325,Low
CUST100407,27,28345,14378,744,536884,Personal Loan,80453,15039,0.531,0,0,0.351,Salaried,40,1,15469,Low
CUST100408,62,78790,26724,583,455954,Auto Loan,272481,12734,0.162,3,1,0.515,Salaried,12,3,116896,Low
CUST100409,21,28019,21184,628,904191,Education Loan,98747,27260,0.973,6,1,0.429,Business Owner,16,1,43182,Medium
CUST100410,28,56148,36741,860,179353,Auto Loan,222036,3658,0.065,0,0,0.149,Salaried,28,1,80667,Low
CUST100411,31,43395,21771,673,617642,Education Loan,27107,17170,0.396,0,0,0.626,Business Owner,40,0,15378,Medium
CUST100412,33,35649,26118,576,493707,Auto Loan,157711,11261,0.316,1,1,0.548,Business Owner,26,3,73893,Low
CUST100413,26,58211,26879,748,269829,Personal Loan,254223,8165,0.14,0,1,0.472,Self-Employed,12,2,71493,Low
CUST100414,21,61404,17971,614,245033,Credit Card,39433,6240,0.102,0,0,0.572,Salaried,48,4,19826,Low
CUST100415,50,66648,46056,517,307496,Personal Loan,116846,8832,0.133,5,1,0.666,Self-Employed,15,4,21416,Medium
CUST100416,63,37578,13941,724,214693,Personal Loan,133859,4367,0.116,0,0,0.445,Contract/Freelance,56,1,37282,Low
CUST100417,26,42590,22257,602,760937,Education Loan,102814,16275,0.382,1,0,0.349,Salaried,28,0,8123,Low
CUST100418,34,50873,29448,707,744165,Auto Loan,26381,22127,0.435,1,0,0.701,Salaried,49,3,14595,Medium
CUST100419,43,46014,27791,611,684287,Education Loan,88295,16104,0.35,3,0,0.608,Salaried,33,0,17817,Medium
CUST100420,61,51206,34245,740,237979,Personal Loan,144184,6042,0.118,0,0,0.245,Salaried,18,3,15364,Low
CUST100421,51,48393,30551,696,104576,Credit Card,194459,2945,0.061,0,0,0.277,Self-Employed,57,3,92371,Low
CUST100422,54,58645,36770,460,253509,Personal Loan,223848,5165,0.088,5,4,0.952,Salaried,21,3,127519,Medium
CUST100423,46,21228,9325,712,4094245,Home Loan,90968,91037,1.4,0,0,0.396,Self-Employed,38,3,46526,Medium
CUST100424,39,37833,22367,655,138091,Credit Card,89729,3115,0.082,3,1,0.341,Salaried,48,1,20442,Low
CUST100425,29,21531,7304,800,2025949,Home Loan,79516,62467,1.4,0,0,0.305,Salaried,27,0,47611,Medium
CUST100426,59,45457,34943,714,898141,Auto Loan,41045,17897,0.394,1,0,0.505,Salaried,48,3,8280,Medium
CUST100427,56,113434,40115,744,154173,Credit Card,291960,3577,0.032,0,0,0.318,Business Owner,50,0,51584,Low
CUST100428,22,35667,17887,620,180114,Credit Card,148600,5661,0.159,3,1,0.511,Self-Employed,18,2,23833,Low
